uid,iid
22321,10735
22322,4021
22323,6606
22324,3091
22324,4974
22324,6634
22324,8592
22324,1719
22324,3812
22324,11993
22324,668
22325,9033
22325,7976
22326,12171
22327,11628
22328,1063
22329,480
22331,4550
22331,7841
22331,4308
22332,1251
22332,7082
22332,367
22333,760
22333,9307
22333,6127
22333,243
22333,8016
22333,2727
22333,1850
22333,11493
22334,1061
22334,9784
22336,12065
22339,6372
22339,2938
22339,10669
22339,10938
22339,7525
22339,2293
22339,9000
22341,7440
22341,9327
22344,6674
22344,5526
22344,6803
22344,4590
22345,9546
22352,7712
22353,6318
22353,5872
22353,8346
22353,4894
22353,8863
22353,4529
22354,6205
22354,3976
22354,4698
22355,8391
22356,4500
22356,10407
22356,525
22356,9747
22356,7623
22356,4407
22356,1563
22356,11404
22357,6006
22357,2131
22357,9780
22357,5048
22358,11476
22358,899
22358,10666
22358,7733
22358,2576
22358,3556
22358,3845
22360,9480
22360,12711
22360,11267
22360,152
22361,1347
22361,3780
22361,5193
22361,2497
22361,2816
22361,11152
22361,4502
22361,8631
22361,873
22361,4021
22361,3945
22361,2966
22361,7350
22361,4406
22361,8128
22361,5147
22361,839
22361,6619
22361,2274
22361,8097
22361,9006
22361,7498
22361,3365
22361,9412
22361,9013
22361,8135
22361,5168
22361,7066
22361,1073
22361,3250
22361,10151
22361,9700
22361,4978
22361,9350
22361,9074
22363,4745
22364,298
22367,3654
22369,6349
22370,3237
22371,7209
22373,3597
22373,11324
22373,7879
22375,10438
22377,6497
22380,11046
22384,3288
22384,11788
22384,7477
22384,11239
22386,1139
22386,9253
22386,9250
22386,11292
22387,8861
22387,5187
22387,9322
22388,7034
22388,2104
22389,7235
22390,219
22391,8265
22391,8251
22391,2206
22391,9666
22392,1719
22392,1070
22392,1585
22392,7453
22394,9464
22395,6293
22397,7643
22400,4068
22401,7935
22401,10319
22401,8730
22401,5322
22402,3247
22406,12750
22407,9479
22407,3044
22407,4029
22407,4908
22407,9263
22407,9689
22407,6935
22407,12194
22407,3385
22407,6171
22407,1986
22407,7694
22407,3164
22407,1092
22407,4340
22407,2807
22408,6077
22409,9465
22409,12349
22409,7681
22409,9470
22409,10485
22411,2669
22416,4125
22417,2080
22417,12746
22417,7198
22417,5634
22417,8271
22417,9464
22417,6634
22417,4462
22417,1357
22417,10572
22417,782
22417,10820
22417,3338
22417,7022
22417,11119
22417,7457
22417,7892
22417,2192
22417,2050
22417,2976
22417,2371
22417,11026
22417,10963
22417,7001
22417,786
22417,3179
22417,9303
22417,3062
22417,7681
22417,4479
22417,7461
22417,5094
22417,800
22417,2148
22417,4400
22417,11792
22417,1282
22417,12735
22417,3488
22417,3180
22419,1355
22419,721
22419,9097
22419,508
22419,10127
22419,9733
22419,7515
22419,10198
22420,7121
22421,1581
22421,6407
22421,12462
22421,10298
22423,8265
22423,2424
22423,3913
22423,12784
22423,10528
22423,4270
22423,6269
22423,4052
22423,12536
22423,1370
22423,3388
22423,336
22424,3165
22424,3293
22424,2388
22424,7576
22424,8663
22424,760
22424,5934
22424,4315
22424,10011
22424,9083
22427,11633
22427,6014
22429,5310
22429,11967
22429,8631
22429,8363
22429,12135
22429,7720
22429,9818
22429,5878
22429,512
22429,3884
22429,9845
22429,2463
22429,5423
22429,7602
22432,704
22432,8601
22432,3948
22433,8363
22434,6994
22434,1289
22434,3145
22434,4104
22435,6786
22435,12362
22436,9288
22437,11518
22439,6175
22439,7454
22439,2451
22439,3902
22440,2485
22440,11072
22440,8431
22440,7539
22440,11250
22440,9700
22440,12415
22440,1044
22440,7933
22440,10205
22440,8277
22440,3603
22440,12811
22440,3859
22440,3441
22440,3076
22440,2480
22440,1580
22440,9034
22440,12155
22440,12770
22440,2174
22440,5151
22440,2041
22440,3093
22440,3609
22440,8159
22441,1603
22442,7545
22443,11275
22443,6989
22443,8101
22444,3090
22444,6690
22445,7135
22445,12567
22446,10963
22446,3377
22446,6431
22446,4581
22446,3441
22446,3179
22446,3582
22446,2080
22446,5731
22446,7022
22446,3929
22446,9541
22446,4340
22446,3930
22446,3180
22446,10811
22446,3992
22446,7035
22446,9415
22446,2108
22446,4881
22446,12415
22447,5507
22449,6935
22449,4340
22450,8189
22450,12298
22452,11455
22454,782
22454,234
22455,3689
22455,11863
22456,11478
22456,9848
22461,1493
22461,10846
22461,9051
22461,10734
22462,8226
22462,1975
22462,982
22462,1751
22462,8077
22462,9808
22462,2396
22462,6477
22462,1523
22462,10624
22462,11659
22462,10695
22462,8096
22462,9664
22462,1028
22462,143
22462,957
22462,3066
22462,10550
22462,6289
22462,2080
22462,1393
22462,8402
22462,8189
22462,6990
22462,12247
22462,8491
22462,11927
22462,7788
22462,6920
22462,9512
22462,4973
22462,10480
22462,2662
22462,1142
22462,8601
22462,11176
22462,1437
22462,11151
22462,8272
22462,5427
22462,4590
22462,2286
22462,8521
22462,5683
22462,5882
22462,10408
22462,7257
22462,6189
22462,6283
22462,10496
22462,122
22462,2100
22462,6609
22462,11192
22462,6978
22463,4688
22464,6104
22468,4860
22468,1362
22468,657
22468,8866
22468,10346
22468,328
22468,12724
22470,10208
22470,4978
22470,2432
22470,3874
22472,571
22473,3116
22473,8165
22473,177
22473,5162
22473,11175
22473,2125
22473,8571
22473,1644
22475,4138
22475,2201
22475,775
22476,2730
22477,1490
22478,786
22480,6604
22481,9820
22481,1700
22481,6511
22481,849
22483,3805
22485,3837
22486,5003
22487,10262
22487,1948
22488,11858
22488,8324
22490,735
3,7902
14,9474
32,10624
32,3179
32,11400
32,10720
32,8271
33,7817
38,782
49,7609
49,11886
65,7399
65,4104
72,4974
79,8730
79,666
79,4130
82,11975
82,2080
82,8096
82,7049
83,8088
90,5466
91,1153
95,1059
102,10496
103,8309
110,4719
115,5579
115,9168
119,1690
119,8104
119,11476
121,3349
123,2178
129,5618
136,10496
138,12735
138,6498
190,3018
190,7530
190,11225
199,2022
208,3091
215,3859
215,1347
217,8594
218,1795
218,3882
219,11732
219,3619
225,10428
241,7927
248,3492
263,6770
268,796
281,3368
285,6268
285,3950
286,11498
295,6669
304,1489
307,3217
307,6381
307,11415
307,3167
311,9464
312,10582
315,3030
315,486
315,5520
315,5548
315,11234
315,1920
315,4780
315,2080
327,2402
338,12091
348,8402
349,3918
358,8941
364,8219
367,1178
369,4220
379,12605
379,1983
379,2609
379,2157
379,9081
379,10391
379,6836
379,2106
380,3179
387,4809
387,10853
394,8948
394,1877
394,11103
395,12412
395,11080
395,11100
396,10821
398,3891
401,11446
401,10276
401,561
401,10795
401,1243
408,11135
412,6688
419,1957
443,1579
447,10294
448,5747
456,1241
471,6573
488,10456
491,2074
494,12104
496,2655
504,6621
521,7808
535,628
541,5004
552,5562
552,1463
554,1675
563,9333
572,5125
574,4030
575,4396
586,1885
587,5780
595,631
606,10496
606,8402
621,7084
638,4218
642,1773
652,2912
653,2501
654,46
672,1618
674,11026
688,5579
697,10028
699,6981
709,4020
733,12412
742,9103
742,12000
742,6224
742,4562
743,9620
743,1899
744,85
758,6840
761,8426
776,12536
778,5690
791,6808
809,5947
843,9336
844,7681
846,11913
846,7476
846,7456
846,9447
852,5464
852,8525
852,9879
853,10608
867,2080
868,9913
899,5805
902,4432
914,10731
919,4643
919,5331
919,7301
919,11961
924,3805
924,9022
936,12421
943,10003
944,6474
947,3197
954,8586
956,10365
965,12214
965,5648
965,11216
968,10076
978,9899
979,2607
980,4974
980,10670
985,2104
985,9019
1002,4129
1002,7049
1004,2445
1005,1011
1005,818
1008,7996
1014,12538
1021,9930
1031,10571
1038,1256
1038,1277
1054,1235
1058,4406
1069,1762
1069,6897
1069,12474
1081,8117
1083,10670
1105,8603
1115,8420
1119,10368
1119,8207
1119,11991
1119,6825
1119,3839
1120,6912
1122,4787
1133,12349
1135,7699
1135,12076
1135,3062
1138,12348
1139,10473
1145,315
1147,2786
1150,174
1160,3742
1162,2503
1164,6639
1166,6402
1166,8096
1174,12792
1186,5313
1193,10496
1201,2360
1207,3812
1218,10496
1219,53
1221,3342
1235,871
1236,6442
1240,4974
1248,9279
1266,12267
1281,10741
1283,4580
1288,8174
1292,4353
1302,11393
1318,3009
1323,11774
1324,910
1327,7975
1334,4716
1335,1222
1335,2100
1341,4974
1341,11936
1363,11277
1373,4234
1379,2976
1392,7211
1395,7627
1408,3030
1408,1686
1408,1409
1412,6713
1412,2739
1424,1059
1434,2060
1434,2209
1434,7456
1434,4754
1434,9682
1434,2878
1436,1439
1436,735
1436,4962
1439,7058
1446,6035
1449,10098
1449,595
1449,12288
1451,4677
1460,11006
1466,4959
1471,6946
1471,2221
1471,12156
1471,3623
1471,7647
1471,5026
1475,3950
1497,7371
1504,9312
1504,7264
1504,6920
1504,6885
1504,9113
1509,6035
1513,4198
1514,10647
1515,2959
1516,7415
1517,7170
1520,10883
1523,11920
1523,8110
1524,8423
1524,2371
1527,692
1529,11850
1529,283
1535,12412
1536,5345
1536,6656
1536,11148
1537,1675
1538,9991
1545,4196
1554,7021
1554,1926
1554,9930
1554,7545
1556,8979
1556,10109
1559,4785
1559,5084
1559,2810
1559,3842
1559,5951
1559,10175
1559,8255
1559,10627
1559,5943
1559,10517
1559,6578
1559,8073
1559,8311
1560,3406
1561,1981
1561,12789
1567,7164
1576,12287
1576,6606
1576,1959
1576,6926
1597,9290
1598,1097
1605,9464
1608,10379
1614,2650
1614,7490
1627,2425
1648,2904
1658,3603
1667,9208
1680,796
1680,6869
1686,4948
1688,143
1704,5848
1704,1144
1710,5085
1712,2025
1714,11322
1716,1581
1721,608
1728,9129
1731,9297
1733,10621
1740,10456
1744,12568
1752,10496
1763,9025
1766,3532
1775,8730
1777,10496
1777,5094
1784,9674
1790,6958
1795,4340
1824,9453
1829,10456
1829,1150
1833,4147
1833,167
1833,3619
1833,10741
1834,5004
1844,6022
1858,7260
1862,3961
1862,12568
1863,2817
1872,7315
1873,9303
1873,10386
1873,8809
1873,10858
1873,8235
1873,5347
1873,9338
1873,5525
1873,12333
1879,7457
1879,7955
1896,565
1900,6549
1900,7097
1902,4203
1903,10496
1904,3862
1907,1015
1907,7626
1922,11746
1922,10496
1922,1991
1932,5173
1932,6137
1932,4968
1933,361
1940,11698
1945,6203
1950,4922
1951,3002
1951,4112
1955,4113
1956,416
1956,2575
1956,10959
1956,4231
1956,10635
1956,6279
1968,3347
1974,782
1983,9749
1983,9492
1990,2004
2002,3882
2008,10646
2030,3431
2032,2743
2032,1666
2043,3315
2043,1602
2044,5058
2044,5398
2044,4769
2049,6936
2049,4678
2049,6935
2051,4933
2053,8725
2055,3277
2059,7248
2060,2048
2061,4213
2064,6474
2071,1347
2073,4745
2073,12348
2074,8818
2093,1449
2094,8498
2098,5538
2098,5143
2110,7353
2111,5045
2111,3061
2111,5807
2130,6915
2142,6755
2143,12609
2145,9289
2149,8720
2150,5407
2154,11658
2154,2739
2158,3294
2173,6903
2173,5776
2173,3816
2173,5024
2173,10224
2173,12303
2188,2159
2196,10759
2196,12742
2198,6424
2209,2643
2209,7841
2209,5203
2219,8528
2229,4853
2236,10501
2236,4379
2236,8682
2240,8485
2241,5861
2243,2674
2250,3638
2250,128
2259,510
2262,3397
2267,12531
2267,986
2267,2976
2267,7226
2267,11447
2267,10637
2267,7434
2267,10901
2267,3582
2267,11867
2271,5335
2273,10131
2278,1765
2281,810
2288,10496
2289,2594
2298,2985
2302,1844
2322,3603
2327,11303
2328,11398
2336,11151
2337,5071
2343,6882
2350,6723
2350,3812
2356,7357
2356,2057
2356,3484
2356,10991
2361,2455
2362,3238
2368,6431
2370,2572
2375,10492
2380,2973
2387,12531
2396,5565
2396,4501
2398,10003
2398,10187
2401,8573
2402,8434
2402,1067
2405,8224
2413,2396
2413,4713
2435,3003
2435,11758
2435,10044
2435,9481
2436,1395
2440,9893
2456,7062
2483,1256
2483,3553
2491,6775
2516,3975
2520,3717
2535,2185
2541,6642
2551,9003
2551,3717
2551,1669
2551,7872
2551,8219
2551,9051
2551,4240
2551,8817
2551,7092
2551,8514
2551,1320
2551,6636
2551,11093
2551,3021
2551,1212
2551,10494
2551,5972
2551,9606
2551,8571
2551,613
2551,10456
2551,7205
2560,2575
2561,11524
2569,780
2570,5581
2572,2004
2573,10993
2573,2825
2578,9756
2595,8079
2595,2916
2604,10689
2609,9264
2613,10281
2621,6342
2627,434
2628,7964
2640,1798
2656,6883
2659,5980
2672,12293
2674,8525
2674,8595
2674,9459
2683,4974
2683,3503
2690,1070
2693,10339
2700,7164
2700,12073
2700,9821
2700,6275
2700,5004
2700,9327
2700,3294
2700,735
2700,8041
2700,3175
2701,6803
2701,86
2701,10420
2701,8282
2701,5040
2701,11757
2701,7516
2701,1866
2701,8101
2703,2080
2704,2838
2705,5139
2705,3708
2705,8138
2707,8633
2713,1665
2720,10034
2720,2633
2722,1210
2722,11940
2724,5538
2728,2452
2747,9026
2747,10553
2747,11414
2747,11661
2758,2428
2763,6856
2773,8905
2774,3647
2786,143
2792,770
2792,12540
2792,10525
2792,3846
2794,11969
2796,4292
2801,9474
2801,6279
2801,2080
2801,11697
2801,4218
2804,4162
2811,6883
2814,10823
2818,1050
2820,4935
2820,3136
2820,6652
2832,5188
2842,10270
2842,3046
2842,4942
2842,11440
2842,2779
2842,7118
2842,10515
2851,5541
2855,2846
2856,6210
2856,6762
2856,7032
2868,11434
2868,12630
2868,2138
2868,10374
2868,11766
2873,9816
2881,8669
2881,10497
2884,1757
2885,7473
2891,4416
2892,11252
2918,8902
2921,9899
2927,10496
2930,9764
2937,6025
2975,1456
2995,10027
3003,4974
3003,6339
3014,5444
3019,2003
3020,5833
3028,2054
3030,5590
3036,10118
3036,9361
3036,10960
3036,8993
3036,1110
3048,1748
3052,3372
3056,2042
3056,4642
3060,2739
3060,5620
3071,7902
3071,12402
3071,8743
3071,12484
3071,10498
3071,6695
3071,12258
3071,10098
3071,11822
3071,6751
3071,8047
3071,8029
3071,10616
3071,8078
3071,6402
3071,11052
3071,8004
3084,1267
3101,8137
3101,6439
3110,4446
3119,12715
3119,8636
3119,8073
3121,10040
3122,1973
3126,7199
3135,7008
3135,1991
3135,3943
3138,3105
3145,3615
3148,4320
3148,11501
3148,8149
3148,7685
3148,4590
3150,7143
3154,8746
3155,2080
3164,7634
3170,10791
3173,4809
3173,3842
3178,3891
3178,1920
3179,628
3179,7645
3190,8628
3190,12657
3193,3381
3193,2994
3193,10876
3193,9944
3193,11792
3193,6673
3193,8088
3194,3620
3210,9464
3220,6599
3242,11513
3242,8320
3242,5485
3247,11052
3260,2138
3274,9493
3275,2373
3294,11455
3294,6400
3298,10755
3301,8982
3308,36
3308,1300
3308,5280
3308,8234
3308,377
3313,6935
3317,8251
3323,8844
3332,6112
3332,9932
3338,1481
3353,11419
3367,4198
3371,8920
3373,315
3375,967
3378,11627
3385,3348
3391,9968
3398,7084
3398,9488
3398,10024
3398,8431
3402,5039
3420,2376
3421,7039
3421,8127
3429,10205
3437,9474
3440,1587
3447,11822
3448,8743
3451,8955
3470,337
3475,3363
3491,4675
3506,3719
3514,10350
3515,10791
3523,11394
3523,11560
3529,5436
3531,8525
3535,9689
3547,10371
3555,9312
3584,4974
3587,6317
3589,10546
3594,1742
3605,11658
3630,2138
3630,5475
3630,4130
3630,2868
3630,430
3630,5988
3630,11501
3630,335
3630,12540
3637,170
3638,12153
3643,6621
3643,996
3649,12554
3657,11773
3657,3620
3659,3879
3659,11146
3665,10736
3696,7758
3705,6621
3711,721
3714,1546
3717,143
3728,7500
3738,4886
3751,4501
3753,4328
3754,10577
3763,775
3767,10354
3768,5485
3769,10318
3769,7609
3778,1343
3784,7490
3784,3945
3788,5193
3789,1488
3793,9640
3794,877
3802,9527
3802,606
3804,5399
3818,2022
3818,6735
3818,8603
3818,9999
3818,377
3820,10227
3829,7977
3839,8762
3855,5068
3872,11414
3877,2037
3878,5853
3893,6571
3893,3522
3895,12612
3905,11761
3910,12562
3912,9054
3912,1912
3912,5535
3912,4402
3912,9045
3912,2609
3912,12483
3912,4264
3912,3532
3928,10441
3933,4446
3951,11722
3951,4877
3951,11481
3955,5496
3955,474
3955,2958
3959,12651
3968,6713
3990,5565
3990,8033
3997,8757
3997,517
3997,11404
3997,5470
3997,706
4000,4520
4000,9312
4008,4840
4008,1983
4017,3843
4021,5961
4021,8688
4022,8816
4037,749
4038,11244
4045,3170
4049,2965
4072,10503
4073,7222
4073,728
4073,1603
4073,7855
4082,10968
4083,10496
4083,615
4093,2729
4095,10229
4113,10264
4119,1269
4124,4767
4124,7406
4124,7860
4132,9440
4134,1805
4135,6573
4148,227
4156,11478
4163,9974
4165,1267
4165,1478
4169,406
4169,10005
4171,12629
4171,6182
4189,8055
4196,9275
4196,7198
4196,5904
4196,6207
4196,5400
4201,8565
4206,943
4206,3020
4206,6874
4206,4433
4206,10722
4215,6818
4226,5085
4236,3381
4236,1983
4236,2609
4236,7009
4244,2148
4250,8631
4260,2034
4266,6836
4266,862
4269,8068
4269,678
4269,2999
4277,2788
4282,8572
4282,4430
4282,12412
4282,10541
4289,1000
4289,12404
4289,6772
4289,2100
4289,137
4289,4506
4290,3011
4292,10224
4292,9976
4292,3629
4292,2713
4292,11196
4295,1056
4296,10741
4309,6690
4310,10040
4314,6402
4314,1044
4318,11840
4326,12553
4331,9291
4334,11257
4335,10456
4335,10961
4343,321
4347,10364
4351,11555
4362,1878
4365,7164
4367,7539
4368,3532
4373,10011
4373,6455
4373,6726
4373,8680
4380,434
4388,7609
4388,7699
4388,1933
4388,7469
4395,10496
4397,10205
4400,3325
4413,9510
4422,1461
4422,5403
4422,3268
4422,12712
4422,3775
4422,3303
4440,7760
4458,5035
4459,11026
4468,802
4468,4056
4468,8930
4468,297
4478,3449
4484,3091
4484,6210
4484,843
4484,8729
4484,5671
4484,7787
4484,9078
4489,7058
4498,3346
4499,9115
4518,11835
4520,2524
4522,2554
4522,9885
4524,5642
4524,1778
4524,6821
4524,2206
4524,9864
4526,360
4533,6807
4533,2845
4537,7693
4546,8528
4547,1339
4547,5805
4562,11022
4562,4585
4562,7640
4562,8573
4566,12266
4572,2720
4585,434
4589,5685
4598,6614
4603,2345
4603,1729
4604,3026
4623,2062
4625,12026
4625,12812
4625,8508
4630,3315
4631,10347
4633,6617
4642,8785
4678,9841
4690,5151
4691,5188
4691,9415
4691,10582
4691,3620
4691,9209
4691,10391
4691,7289
4691,10011
4691,6852
4691,9904
4691,10695
4691,2945
4702,9470
4703,11944
4727,7634
4729,10809
4734,5358
4748,9171
4748,11518
4748,6762
4751,4577
4758,3363
4776,10140
4780,4340
4781,5287
4788,5085
4793,4713
4794,8274
4794,12412
4794,12268
4794,12501
4794,11152
4809,7116
4812,3997
4827,6560
4832,3888
4832,2967
4832,577
4832,11298
4832,7728
4848,8101
4859,3198
4861,8174
4861,3540
4872,9327
4882,5777
4886,10308
4886,550
4892,434
4904,2762
4905,6538
4910,12053
4916,77
4917,5685
4922,10496
4922,8232
4927,9261
4933,7197
4935,5627
4945,3090
4948,5364
4950,5032
4957,210
4958,9861
4961,6620
4965,1129
4966,5232
4967,6642
4967,11237
4975,717
4979,2739
4981,2780
4998,11796
5002,10426
5009,8002
5034,2188
5055,11739
5056,6933
5056,4302
5060,285
5061,2074
5073,1045
5075,1992
5078,782
5081,6538
5091,521
5096,2432
5096,7871
5103,7525
5108,543
5117,18
5118,10305
5118,12286
5118,2267
5118,5680
5118,8014
5118,10648
5118,9747
5119,7404
5119,5953
5119,4864
5138,3091
5144,8526
5154,6713
5160,11589
5168,8913
5186,3068
5188,721
5189,4269
5198,454
5198,10661
5198,12454
5198,12673
5198,4164
5198,2849
5206,5705
5206,8458
5212,7876
5213,11498
5219,1438
5219,11702
5219,12472
5230,12019
5230,31
5230,1991
5230,3976
5230,69
5245,12610
5266,6688
5266,1899
5266,8590
5266,7690
5277,780
5283,6442
5289,6955
5291,2960
5292,4514
5296,8043
5297,10517
5315,4153
5317,5178
5320,7798
5320,1702
5336,7735
5354,3051
5355,7005
5355,366
5359,7951
5370,8032
5378,10613
5381,165
5381,5507
5381,6183
5381,1657
5383,1159
5391,7141
5393,7124
5396,11947
5397,3859
5408,767
5417,4016
5437,2063
5437,2080
5440,9327
5441,7399
5441,11856
5443,9848
5448,1946
5450,6268
5455,11132
5455,4340
5456,6666
5457,5503
5457,4690
5458,8631
5476,12054
5478,1762
5480,11850
5495,2034
5523,1672
5528,5378
5528,8781
5528,11039
5528,9303
5528,8813
5528,7806
5528,138
5528,5515
5534,2501
5535,7399
5535,9807
5540,815
5549,6575
5563,628
5567,5590
5569,831
5569,4203
5570,11668
5572,8045
5572,6925
5572,6515
5572,12640
5583,1150
5608,9327
5614,1501
5623,12407
5626,4120
5626,7048
5626,3704
5626,1693
5627,3647
5641,2418
5648,10496
5648,12682
5648,201
5648,8190
5648,8950
5648,12086
5648,250
5648,3929
5648,9904
5648,6279
5648,5840
5651,8521
5659,2421
5659,747
5659,5511
5659,4519
5662,4676
5662,10436
5670,11931
5671,6054
5681,10496
5682,9645
5697,10722
5704,7377
5715,10106
5725,11732
5725,3860
5730,2810
5731,782
5732,5144
5736,9264
5738,8997
5758,7371
5762,8498
5769,8271
5780,3090
5780,8636
5780,2890
5795,2212
5804,8818
5804,1596
5812,11412
5812,12360
5817,1529
5822,4607
5831,8340
5831,11993
5840,2593
5845,5114
5845,11869
5846,7469
5857,6409
5857,12736
5857,8715
5869,10342
5872,5980
5872,11604
5874,6294
5878,10943
5878,1487
5880,12728
5884,1218
5884,2787
5895,7499
5897,2643
5910,1884
5910,9168
5910,4914
5910,1771
5910,4921
5912,319
5912,7248
5912,11314
5915,7498
5923,2360
5930,9033
5930,7096
5930,9257
5931,7583
5941,6896
5945,76
5946,4590
5947,12776
5947,1842
5955,4696
5967,8391
5974,1127
5981,11382
5981,3279
5991,3315
5991,10753
6009,5538
6009,11178
6010,1418
6010,1503
6015,1059
6015,3348
6015,12437
6015,7795
6015,6478
6015,10627
6015,11390
6027,858
6028,2285
6029,5022
6034,2041
6035,2573
6039,9217
6039,9337
6042,8735
6047,6341
6053,2537
6064,747
6075,7637
6082,7637
6087,3869
6113,10766
6116,1304
6120,12362
6131,1059
6140,2350
6143,9777
6152,5777
6152,8113
6159,5335
6163,5128
6168,6872
6181,7971
6187,6342
6194,8309
6195,12065
6197,9156
6200,9082
6201,12356
6208,6299
6221,3719
6223,4713
6234,6882
6242,2731
6242,4643
6245,5641
6253,7012
6255,12701
6255,3739
6257,8767
6257,10466
6257,10277
6257,9628
6257,4599
6278,2212
6279,9464
6279,3046
6279,1868
6283,2907
6283,4284
6287,9483
6297,9591
6297,9908
6297,1515
6297,9913
6297,1202
6297,9370
6297,8982
6297,9651
6302,1273
6309,4050
6309,9527
6309,11767
6309,6549
6309,10708
6309,12549
6309,7248
6309,510
6309,8744
6323,1059
6323,2224
6329,11225
6329,1716
6329,6920
6329,4111
6329,6171
6336,12552
6338,4974
6345,7293
6352,1842
6352,4554
6352,6950
6352,795
6369,1887
6370,8692
6370,6407
6373,1059
6379,10670
6379,2004
6379,11262
6394,3365
6398,3236
6400,12292
6400,9991
6401,9453
6401,6035
6403,4098
6404,53
6404,1222
6404,4797
6404,7798
6404,2560
6404,6137
6409,6836
6411,9264
6435,10095
6442,11837
6482,1988
6509,8950
6509,9327
6510,4340
6511,6621
6517,7735
6520,2976
6523,628
6524,2790
6525,10993
6563,10398
6571,5397
6580,10496
6588,10496
6588,3179
6591,6323
6597,5868
6597,5641
6597,12008
6597,1599
6597,7490
6597,5015
6597,8813
6597,9429
6597,11084
6597,4755
6597,9700
6597,3509
6597,12444
6597,11590
6597,10629
6603,3837
6603,7469
6604,12404
6604,2976
6610,751
6623,4502
6637,9013
6637,1805
6643,6636
6646,11611
6650,7794
6650,1454
6657,6713
6666,7374
6678,7260
6678,6296
6678,8268
6680,2361
6685,8631
6685,7508
6696,3864
6699,12009
6702,3374
6704,8402
6711,9464
6716,3531
6719,6956
6735,9554
6752,1011
6757,9848
6762,6869
6762,11151
6762,9659
6762,1887
6762,1280
6762,31
6762,3864
6762,5058
6765,7864
6773,6803
6778,8818
6787,6442
6794,2994
6796,6368
6796,11767
6796,1748
6796,11379
6796,10391
6798,9820
6799,1011
6799,3619
6802,2622
6802,11107
6802,1543
6802,11938
6802,1464
6802,9699
6802,896
6811,11456
6819,7081
6822,6898
6841,8021
6841,3696
6841,4895
6847,8452
6854,7508
6865,466
6869,2250
6870,12213
6871,4824
6872,5731
6874,10496
6882,1267
6883,379
6883,12026
6901,3967
6907,9930
6909,6461
6916,10496
6919,10306
6929,4760
6947,5799
6967,7971
6967,4547
6967,1531
6967,3882
6967,4970
6967,8073
6967,6182
6967,7801
6992,2819
6992,12689
6993,6468
6993,9038
6993,5338
6993,1319
6993,1290
6993,9779
6993,7971
6997,9464
6997,6983
6997,9327
6997,8754
7005,4502
7005,1210
7005,11478
7009,8744
7020,646
7020,2080
7026,8798
7060,11830
7071,8754
7075,5731
7075,8394
7075,123
7075,6093
7075,3929
7075,7599
7075,2528
7075,9407
7075,3859
7075,5520
7075,6606
7075,11892
7075,4050
7075,2209
7086,2253
7088,10496
7102,5538
7105,9577
7123,14
7136,7049
7141,4158
7142,10666
7148,3931
7148,10615
7148,3004
7148,2398
7155,3859
7155,7226
7164,1821
7165,3709
7165,250
7175,8153
7196,3882
7201,1062
7206,4569
7209,3329
7209,10228
7234,5263
7237,8076
7246,6372
7246,1632
7246,9016
7246,11671
7246,8020
7252,6606
7252,959
7252,6729
7255,1966
7255,3087
7262,2701
7262,11277
7268,1074
7276,9600
7290,317
7291,589
7291,8729
7293,4734
7294,3046
7296,2131
7296,4406
7296,2431
7296,4130
7296,2999
7296,8662
7296,8573
7296,7545
7296,5112
7296,5725
7308,3888
7313,7084
7318,6752
7322,4097
7322,10421
7331,3997
7335,8707
7338,7951
7346,11303
7347,5064
7348,628
7352,6203
7367,3264
7376,10920
7376,6536
7383,7539
7384,6402
7384,8885
7393,5058
7393,8619
7393,7950
7394,4019
7402,795
7405,3773
7409,6368
7415,11432
7443,6182
7444,4643
7444,2976
7444,4749
7444,6335
7444,3246
7444,651
7444,3419
7444,1618
7444,12468
7444,9177
7444,3965
7444,2467
7444,2425
7444,4198
7444,9785
7444,6634
7444,2560
7444,10298
7444,2934
7444,9900
7444,7623
7444,9944
7444,1540
7444,1993
7444,11280
7444,11478
7444,9438
7444,10098
7444,8250
7444,6929
7444,9051
7444,4125
7444,3078
7444,12733
7452,1045
7453,8196
7468,6233
7472,712
7476,1393
7479,1277
7486,7205
7489,7456
7506,5315
7506,3659
7506,9788
7506,8017
7527,8586
7544,9466
7546,7819
7546,7457
7546,4339
7559,8139
7559,3091
7559,1417
7562,747
7562,6903
7568,4162
7575,7434
7580,6237
7580,2172
7580,5176
7580,5094
7582,5205
7584,176
7587,6352
7601,3329
7601,7620
7601,7126
7601,4675
7601,2976
7601,6599
7601,6963
7633,10627
7643,4520
7649,2212
7649,207
7653,3488
7653,448
7653,1380
7653,10496
7653,4116
7653,8018
7653,12294
7653,7009
7653,12298
7654,1339
7660,11218
7672,10648
7672,12146
7672,6506
7677,4806
7689,9956
7690,3888
7706,4901
7706,2508
7706,3025
7706,8333
7706,216
7722,7999
7722,9693
7722,7463
7724,1632
7725,3167
7725,10339
7725,1285
7725,10363
7728,8773
7728,5399
7745,3545
7754,5188
7754,4340
7758,4185
7761,6666
7764,1992
7769,5274
7776,8510
7779,1516
7781,12369
7785,7457
7786,4187
7793,2729
7803,621
7803,10341
7811,828
7820,12065
7821,9264
7822,8135
7822,1320
7826,1011
7834,2247
7834,9777
7837,721
7848,9290
7854,351
7860,1483
7861,5137
7863,4969
7866,9709
7866,6713
7866,5233
7866,10800
7866,137
7866,10490
7875,1524
7875,8808
7883,35
7886,4987
7887,7225
7896,1540
